Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
16,asymmetric,0.31,0.3437326572066038,0.85625,0.29432108773315446
11,asymmetric,symmetric,0.3406143979377523,0.8636363636363636,0.2941669800371497
13,0.31,0.9099999999999999,0.3505479137507087,0.8384615384615385,0.2939209430679019
18,symmetric,0.9099999999999999,0.37240675665191914,0.7888888888888889,0.29378755246984734
7,asymmetric,0.01,0.33710302867505476,0.8714285714285714,0.29376121070254774
6,0.01,0.31,0.34551645498189015,0.85,0.29368898673460664
17,0.61,0.01,0.35393109581365,0.8294117647058824,0.2935546147630862
20,0.9099999999999999,0.01,0.35127934537206396,0.835,0.2933182533856734
15,0.01,symmetric,0.3463126710205131,0.8466666666666667,0.29321139479736774
12,0.01,0.01,0.34468649985270833,0.85,0.29298352487480206
12,0.31,0.01,0.34461762485641717,0.85,0.29292498112795456
11,0.01,symmetric,0.3254424159738358,0.9,0.2928981743764522
20,asymmetric,0.61,0.37052022077488267,0.79,0.2927109744121573
9,0.9099999999999999,0.9099999999999999,0.3558894180117648,0.8222222222222222,0.2926201881430066
16,0.01,0.61,0.3545920306017362,0.825,0.29253842524643237
18,0.01,0.9099999999999999,0.3680361066692575,0.7944444444444444,0.2923842402983546
10,symmetric,0.01,0.3521812010145489,0.83,0.2923103968420756
6,asymmetric,symmetric,0.3438491096410284,0.85,0.29227174319487415
6,0.31,0.01,0.3372269000853387,0.8666666666666667,0.29226331340729356
6,symmetric,0.31,0.3438361244195776,0.85,0.292260705756641
16,0.01,0.01,0.34129158000139537,0.85625,0.2922309153761948
13,0.61,symmetric,0.3360837849175346,0.8692307692307693,0.292134366889857
12,0.31,0.9099999999999999,0.3613393235200591,0.8083333333333333,0.2920826198453811
17,0.01,0.31,0.3472002975428567,0.8411764705882353,0.29205672087428536
10,0.9099999999999999,0.61,0.35178162277763947,0.83,0.29197874690544073
16,0.31,0.01,0.33846046638149263,0.8625,0.2919221522540374
6,symmetric,symmetric,0.34337514317981527,0.85,0.291868871702843
13,asymmetric,symmetric,0.3545833763439789,0.823076923076923,0.2918493943754288
6,0.31,0.31,0.3433235608928899,0.85,0.2918250267589564
15,0.01,0.31,0.3446006644058405,0.8466666666666667,0.2917618958636116
